,,,acc_0,f1_0,gmean_0,BA_0,MCC_0,AP_0,acc_1,f1_1,gmean_1,BA_1,MCC_1,AP_1,acc_2,f1_2,gmean_2,BA_2,MCC_2,AP_2,acc_3,f1_3,gmean_3,BA_3,MCC_3,AP_3,acc_4,f1_4,gmean_4,BA_4,MCC_4,AP_4,acc_5,f1_5,gmean_5,BA_5,MCC_5,AP_5,acc_6,f1_6,gmean_6,BA_6,MCC_6,AP_6,acc_7,f1_7,gmean_7,BA_7,MCC_7,AP_7,acc_8,f1_8,gmean_8,BA_8,MCC_8,AP_8,acc_9,f1_9,gmean_9,BA_9,MCC_9,AP_9,avg_acc,avg_f1,avg_gmean,avg_BA,avg_MCC,avg_AP
XGBoostWrapper,default,new_vehicle,0.9527253741733379,0.9505413633287189,0.9540142817311453,0.9543410108663186,0.9246915883284362,0.9754478498024902,0.9503306648103027,0.9484691398661272,0.9471550590403396,0.9475708043286704,0.920131998467232,0.9754917975385915,0.9515349808562478,0.9480462862391634,0.9457022910727874,0.9464542722819056,0.9220642310821956,0.9800744559113841,0.9515140967629655,0.9487930658470296,0.9491834614744616,0.9500782740591223,0.9229558516759685,0.978461199782477,0.9586286112077967,0.9564558932776283,0.960460405815341,0.960723264423675,0.9341233185654682,0.9785208781684605,0.9491541942220675,0.9462908699735563,0.9474714366630022,0.9485552462433449,0.9193142298450205,0.9749953886019489,0.945631743821789,0.9437907648260172,0.9441745897392646,0.9447833645302864,0.9130230606185943,0.9737364609499981,0.9527184128089106,0.9501189891785449,0.9505348462130927,0.950962247966352,0.9246721419689798,0.9755398193173072,0.9538879220327183,0.9509378814842329,0.9506098848095327,0.951761182274178,0.9266381231504432,0.9792623167218405,0.9491890010442047,0.9462300479085253,0.9460561162952453,0.9466424744126523,0.9184938925564566,0.9749494456359024,0.9515315001740342,0.9489674301929544,0.9495362372854214,0.9501872141386505,0.9226108436258796,0.97664796124304
GBTClassifier,GlobalCS,new_vehicle,0.7766376609815524,0.7637227529613771,0.7724114307926178,0.7755259636244589,0.6532223549638716,0.8151973967466901,0.7742151061608076,0.7643922718055534,0.7775285375663122,0.780825714792883,0.6509810956065472,0.8209503940462604,0.7683745214061956,0.7579376429481435,0.7721625009595774,0.7766048839441452,0.6501565618413976,0.80499291656057,0.7553567699269057,0.7504336681598376,0.7599899110676647,0.7665404598441534,0.6383321115957246,0.795924193247475,0.7411903933170901,0.7336405643914965,0.7475164943181486,0.7504680977936792,0.608582278915082,0.8135296244896256,0.7174591019839889,0.7104150810110522,0.7270068203962237,0.7349178515662784,0.5866122051956089,0.7585596379029143,0.7895579533588583,0.7790051805452365,0.7956095927475915,0.7982198657096058,0.6790654363623251,0.8130248040118773,0.7967211973546815,0.7907211927095419,0.8073208234263213,0.8091726908142777,0.6902413239192838,0.8393578607752076,0.7955238426731638,0.783315961441482,0.7890351530500332,0.7929088474984508,0.6810135334573685,0.8257150826301854,0.7528854855551688,0.7446262219621677,0.7600949429122394,0.7673783292251144,0.6302583564042956,0.8213760041936979,0.7667922032718413,0.7578210537935889,0.770867620723673,0.7752562704813047,0.6468465258261504,0.8108627914604503
XGBoostWrapper,GlobalCS,new_vehicle,0.9539436129481379,0.9516258561466623,0.9571258957245787,0.9577265765090661,0.9270468863575247,0.978901935168279,0.9527323355377654,0.9513629725538333,0.9585409543496661,0.958928578641301,0.9256914122086581,0.9808330980196647,0.951521058127393,0.949660461438528,0.9557993676574306,0.9561488291310454,0.9236344313243828,0.9815035539451145,0.9550852767142359,0.9524400751950488,0.959066670640443,0.959382502282639,0.9291257986151095,0.978719908827929,0.94914723285764,0.9471903958536639,0.9524392041288623,0.952847548408424,0.9195650076382176,0.9778832663060897,0.9491750783153499,0.9474757497356968,0.9529179863152569,0.953145885881864,0.9196457278239963,0.973389665621651,0.9527253741733379,0.9499728146768872,0.9571787952647917,0.9575693906336861,0.9256115309234447,0.9790329817645039,0.9550643926209537,0.9538028447617283,0.959673867006359,0.9601117191062472,0.9290845516356843,0.9762734958556827,0.95155586494953,0.949947071541654,0.9548062008797954,0.955359503697397,0.923981040168034,0.977687371375447,0.9491890010442047,0.9461892429005523,0.950538839503316,0.9510171747996645,0.9195331797967139,0.9779895022407988,0.9520139227288549,0.9499667484804254,0.9558087781470501,0.9562237709091335,0.9242919566491766,0.978221477912516
GBTClassifier,StaticSMOTE,new_vehicle,0.4606891750783153,0.3920053772441928,0.34026168360859,0.5214608464950462,0.3096657647387847,0.7310089453218006,0.35473720849286466,0.2989143661919092,0.2341143872588561,0.4485045020339138,0.2226428724880057,0.7365326132252517,0.4621023320570831,0.4047873791419684,0.36522564182699024,0.510971064958753,0.3065796161275788,0.6983614307145276,0.38177514792899403,0.32001110590587534,0.2705943629505033,0.45864710452945745,0.23842695910822598,0.7380687485458798,0.4895927601809955,0.43325391969553884,0.34747873100969945,0.5420105293703105,0.34072038937655114,0.7644754093007491,0.4752036199095023,0.4231653289291901,0.38023253125783785,0.5342989720417901,0.3529367973528898,0.7128115040713301,0.4641420118343196,0.4147691494818452,0.38534629787388996,0.5404951705840899,0.3090614720408983,0.7459858213521102,0.5109641489731988,0.4643200005542562,0.43585553812808353,0.5703509099199934,0.3671910094019714,0.7394893943248397,0.5165541246084233,0.4836700393636998,0.44975080597612244,0.5637168804747464,0.4011203482644678,0.7836023953832153,0.36114862513052554,0.284770402461224,0.22596730954708524,0.45097603946441156,0.2055364450218941,0.7450275931859485,0.4476909154194222,0.39196670689697,0.3434827289437658,0.5141432019872513,0.3053881673921267,0.7395363855425653
XGBoostWrapper,StaticSMOTE,new_vehicle,0.9526975287156283,0.949547401889164,0.9530848108613302,0.953527886462223,0.9247304754530232,0.9786629738496171,0.9491820396797772,0.9467817929792035,0.9524981089899223,0.9529516356876139,0.9199703921623309,0.9755971853025232,0.9539296902192831,0.9524849762058908,0.9600759594133873,0.9604512291174399,0.9274750438027315,0.980967262917356,0.9539157674904282,0.9518351609094513,0.9583527844742419,0.958803179644493,0.9279840387359061,0.980207397279232,0.9491681169509224,0.9478946946164564,0.9528369203199094,0.9532329769333874,0.9193149065788508,0.9785978699706724,0.9621580229725026,0.9613359797314105,0.9674463524083949,0.9676086764732457,0.9402454124719762,0.9811790646897756,0.949195962408632,0.9466100099820387,0.952534744722626,0.9530662937913281,0.9206545787503879,0.9796756501260099,0.9527253741733379,0.9511756458227886,0.9574972106604793,0.9580204868850559,0.9257188399026663,0.9792773174233064,0.957431256526279,0.9566245992361291,0.9647144547491733,0.965144149056598,0.9334468609112687,0.983092523108539,0.9515140967629655,0.9497300830017595,0.9600319196986536,0.9605266013815946,0.9247344439703203,0.9773921512888567,0.9531917855899756,0.9514020344374291,0.9579073266298117,0.958333311543298,0.9264274992739463,0.9794649395955888
GBTClassifier,SMOTE,new_vehicle,0.7907483466759484,0.7817569077128586,0.7855234405644838,0.789890374863015,0.6731366368084963,0.859289386578879,0.7730873651235642,0.7677632749984509,0.779554528364807,0.7809449700626171,0.6489790858539131,0.8420569029571989,0.7943752175426383,0.781930702284808,0.7940054325702273,0.7972912328589483,0.6823525192725944,0.849138527246058,0.8191855203619909,0.8139647953713274,0.8300458241391034,0.832248083274075,0.7245467547875535,0.8317357403356155,0.8014618865297598,0.7979914768261515,0.8140026970050537,0.816642400007653,0.6965269568303467,0.8602430759252153,0.783661677688827,0.7738431864099764,0.7898197903961078,0.792720624109133,0.6708060147725318,0.8183410116991524,0.8037730595196659,0.7977551070487359,0.8185507781521089,0.8216938988963612,0.7045559011659094,0.841409218010889,0.8084510964148972,0.8021656676944635,0.8250473595124636,0.8288928908149155,0.7147691177121942,0.8198349902887194,0.734124608423251,0.7098159459043291,0.7059858116325659,0.7193206823576179,0.579918770556848,0.7359053565942466,0.7718552036199096,0.7670563041738079,0.7810435926362658,0.7840516445099209,0.6518201774234669,0.8302387013073886,0.7880723981900453,0.779404336842491,0.7923579254973188,0.7963696801754258,0.6747411935183854,0.8288192910943362
XGBoostWrapper,SMOTE,new_vehicle,0.9467942916811694,0.9433322591473008,0.9458698271182575,0.9466795387315223,0.9155301509033622,0.9787688325814405,0.9610024364775496,0.9596728926343833,0.9650269164120535,0.9652721469137339,0.9383037373516979,0.9803577267818211,0.9539018447615731,0.9516429826205787,0.9576104414855052,0.9580263648799899,0.9274444977943741,0.980270860409885,0.9539088061260006,0.9512965783858436,0.9568276845821991,0.9571547528319073,0.9272706003744915,0.9811076975738743,0.9586216498433695,0.956164633203535,0.9595192997101766,0.9599176389805665,0.9344837056185245,0.9800414672917981,0.9574173337974242,0.9554854509821459,0.9606973248195976,0.9609876094417817,0.932788667507824,0.9826686584177413,0.947991646362687,0.9455317635449726,0.9518668415817786,0.952297148056382,0.9178306522727253,0.9772380450002405,0.9491820396797772,0.9468494088527656,0.9507056449205006,0.9512616589976371,0.9192518795369363,0.9777465494284889,0.9539157674904282,0.9518895338109379,0.9529745333160221,0.953311947210716,0.9262275155064508,0.9808032039973016,0.9597981204316046,0.9577344164165666,0.9614717307098852,0.9617200681974964,0.9361814411013366,0.9827651324268517,0.9542533936651584,0.9519599919599031,0.9562570244655977,0.9566628874241735,0.9275312847967723,0.9801768173909444
GBTClassifier,ClusterCentroids,new_vehicle,0.7884650191437521,0.777376351995023,0.7967566973094315,0.8003209353346152,0.6835168357947838,0.7833267126887751,0.703369300382875,0.6881587677346633,0.7056837522999663,0.7222641547538948,0.5747896779760375,0.7388737114503514,0.8025687434737208,0.7974274330874154,0.8208686913378381,0.8235737146270662,0.7068772159182928,0.8105238318293113,0.7683049077619213,0.7587362766083727,0.7788788928981886,0.7862249401305488,0.6588682279247248,0.7695080647438893,0.7706996171249566,0.7594259215766122,0.7741349176345603,0.7801347846559884,0.658436250323752,0.7841024287147299,0.7766585450748347,0.7678785605592064,0.7821236854345015,0.7847494305360242,0.6626248755259181,0.7764099918817434,0.7223320570831884,0.7087254651179039,0.7276798413840172,0.7295382585191066,0.5862703361959296,0.776296300129635,0.775475113122172,0.7639125099952715,0.7817594156217827,0.7867776364082794,0.6623252385590861,0.7862094478563139,0.7813435433344935,0.7650355574489224,0.7787526142424572,0.7823761980533526,0.667194346878262,0.8022584581649148,0.7494465715280195,0.739691236215423,0.759338545505676,0.7639884055752729,0.62939509781116,0.7522324657629749,0.7638663418029934,0.7526368080338813,0.770597705366842,0.775994845859415,0.6490298102907945,0.777974141322264
XGBoostWrapper,ClusterCentroids,new_vehicle,0.9326557605290636,0.9309259270955363,0.9446236602623804,0.9455789080960081,0.8963252466939876,0.9721723748921214,0.9373407587887226,0.937001356600114,0.9501349732631172,0.9511092403568464,0.9037046561912397,0.9757792847254432,0.9314305603898365,0.9304730845274243,0.9423380125905906,0.943093068961742,0.893737154732319,0.969385283280201,0.9349808562478247,0.9344067737643931,0.9486969843969184,0.9497889236466529,0.9004290800308634,0.9722425645320485,0.9408910546467109,0.9397292615259607,0.9513892301334458,0.9522001451960411,0.9085355815847779,0.9714684047199006,0.9314444831186913,0.930571457927306,0.9459231811136599,0.9472285785350081,0.895521765941315,0.9753881207535839,0.9338113470240167,0.9319094227193336,0.9461122157229586,0.9471447294155911,0.8985804941873907,0.9702775395840868,0.9397215454229029,0.9386063823226675,0.9495793900593957,0.9501782159169299,0.9061275086765497,0.9697952398094227,0.9408632091890009,0.9409957547120792,0.9534740069324517,0.9544183973800937,0.9093853395198723,0.9741928327182198,0.9373407587887226,0.9359118303854445,0.9510007024214404,0.9522625709903412,0.9049525549404915,0.9754375390545068,0.9360480334145492,0.9350531251580259,0.948327235689636,0.9493002778495254,0.9017299382498807,0.9726139184069534
GBTClassifier,SOUP,new_vehicle,0.7541246084232509,0.7454428389489327,0.7707404892697575,0.7773839414879087,0.6438130910033176,0.7445758463260408,0.6961642882004873,0.6795784444852752,0.691482666825288,0.7046312700827065,0.5537940722585564,0.6592951125673225,0.7564914723285764,0.7506293682614277,0.7811427928878214,0.79065490217337,0.6542731965576745,0.7363494203473058,0.7020327184128089,0.676480502884255,0.6809206994132389,0.7140271121187673,0.5651720257730725,0.6644360275328768,0.7022485207100593,0.6717918554172086,0.6741031955146046,0.6926070767657635,0.5482986208747531,0.6488263418474668,0.7127741037243298,0.6936467364749552,0.7073167842994578,0.7247676544461771,0.5802142336993861,0.6673692376371632,0.7540410720501218,0.7478254170359485,0.7732632913382702,0.7811457041210803,0.6477947437200403,0.7412738264751847,0.7565123564218588,0.7470583975279996,0.773514267515077,0.7803104229711616,0.6498706803836846,0.7143762470597697,0.7576261747302471,0.7472982192241062,0.7709079582170612,0.77800841201662,0.6470283367151788,0.7118629181883238,0.7246919596240864,0.7113866439962439,0.7330072698519933,0.7384690799396681,0.5939807502821914,0.6944676103257094,0.7316707274625827,0.7171138424256351,0.735639941513257,0.7482005576123224,0.6084239751267855,0.6982832588307163
XGBoostWrapper,SOUP,new_vehicle,0.888917507831535,0.8905404899082218,0.9167268532376118,0.9214235377026074,0.8389983880872232,0.9434427184387065,0.8924538809606682,0.892930933352576,0.9183276489106985,0.9220812088048751,0.8425254344349415,0.9383513536855231,0.8936651583710408,0.8941726830861321,0.9200685317467989,0.9244017784920657,0.845711888097181,0.9410801054713678,0.8912426035502958,0.8922016917944674,0.9189291540495562,0.9236893878275547,0.8429513175944521,0.9411475199934689,0.8971388792203271,0.8983756724089276,0.924547635655766,0.929249019714136,0.8516843572650504,0.9365888306985667,0.9007239819004524,0.9015916994072691,0.9261231349274087,0.9300145089748373,0.8554160708532017,0.9459535856225368,0.90073094326488,0.901251214177843,0.9267578028585243,0.930656634746922,0.8553747422846694,0.9444030257433891,0.900717020536025,0.9016976761590005,0.9267601837914837,0.9308525059072255,0.8556927400189878,0.946695538791875,0.8983083884441351,0.8991235354479248,0.923320560579965,0.927401857148779,0.8524246338140721,0.9469734491842672,0.9018934911242603,0.9025216671844183,0.9257635012763397,0.928939734076533,0.8564264282653831,0.9423065424234427,0.8965791855203621,0.897440726292678,0.9227325007034153,0.9268710173395535,0.8497206000715163,0.9426942670053144
GBTClassifier,MDO,new_vehicle,0.4694813783501567,0.3464286681675187,0.19706946304933845,0.3962281873772982,0.11122628845456642,0.5466257323204828,0.49074138531152106,0.3525308743505574,0.15768908802949105,0.4200026307481847,0.13793756925333822,0.4639680705015919,0.430170553428472,0.30379314654764455,0.14402041689218908,0.38453133353954144,0.06113991662256542,0.512169455734357,0.44797076226940485,0.33523128622410503,0.1652713522449131,0.40899906143408205,0.09927712633032604,0.49283077436645534,0.452627915071354,0.3330512169155152,0.15656629232182465,0.40786479973894474,0.09922200719584959,0.504939082265869,0.4550226244343891,0.33236289357962245,0.14811356427099254,0.41601921030785594,0.11508824045497283,0.540618798780413,0.4692168465019145,0.28676818100005363,0.11048974981377893,0.37174219837010536,0.05997069883167457,0.5552106688644777,0.4539714584058475,0.32708439551483276,0.144229294189755,0.40158604885007065,0.10262267141217532,0.5006661016111573,0.4597215454229029,0.3315859471265086,0.14248745503343724,0.39301787739544236,0.11134917645689771,0.5195374717473715,0.4161225200139228,0.30711946205122453,0.13895942275741285,0.40739772235668265,0.10751443048717842,0.5519149084431486,0.45450469892098866,0.32559560714775826,0.1504896098603133,0.4007389070118208,0.10053481254995444,0.5188481064635323
XGBoostWrapper,MDO,new_vehicle,0.9527392969021928,0.9499771972179116,0.9521468356369839,0.9529283256643039,0.9253937256342407,0.969700150977418,0.95155586494953,0.9483138057857403,0.9513547947823741,0.9521991088406958,0.9231451449272307,0.9678752926966082,0.945631743821789,0.9427227922033732,0.9462962894023729,0.9466552295553663,0.9134971091466418,0.9706198458407851,0.9479777236338321,0.9452475536629417,0.948115154618845,0.9487713927659207,0.9176387127009171,0.9765469200666012,0.9492098851374869,0.9468483703189998,0.9490159470684707,0.949405812305949,0.9188731998973425,0.9678559977183134,0.9456456665506441,0.9427684896631124,0.945933290192032,0.9463277040636822,0.9136078162429946,0.9712385386718386,0.9503237034458755,0.9472845571299932,0.9513269415961514,0.9517373301573029,0.9210345150659867,0.9694855978021941,0.9408840932822834,0.9370710437018062,0.9373526882831312,0.938191692788136,0.9060776909297831,0.9699737122564971,0.9515419422206752,0.9492587548254351,0.9539468182693807,0.9544023631027734,0.9231432023194561,0.9686693333762367,0.9527044900800558,0.9505179026029147,0.9544947089606254,0.955194175789251,0.9252523557858303,0.9744837113397825,0.9488214410024364,0.9460010467112229,0.9489983468810369,0.949581313503338,0.9187663472650425,0.9706449100746276
GBTClassifier,default,new_yeast,0.47572572572572575,0.3429127044712267,0.14722670770018983,0.3698914516194272,0.3336666006140392,0.3968822928151347,0.4750728000728001,0.34670892197175435,0.15515273729881668,0.37060084521767755,0.33319860441491683,0.410443195078232,0.48719856219856217,0.3426804509081519,0.16439327371669465,0.3650673426437839,0.3433410293852626,0.41671435931426626,0.4784420784420784,0.35346920395449855,0.1520420951430826,0.38320447348147463,0.33634814923494283,0.38962181303119164,0.469030394030394,0.3389261860627214,0.14836082595533395,0.36509772015182684,0.3231550694455943,0.4082601431393975,0.47238147238147243,0.3361124667864153,0.14263549561001873,0.3528075729493014,0.3260835850210631,0.43187309374447314,0.46828646828646836,0.320362053013875,0.13680757497272455,0.3527530807305704,0.322942665744234,0.3738441689250952,0.4798093548093548,0.37251152465412785,0.17743009858372064,0.3925203940974485,0.33564615404947756,0.4003215090201624,0.4865137865137865,0.32195379902901256,0.14195334710566276,0.3291293721702998,0.34071917790901496,0.4037389310105641,0.4609018109018109,0.3184794598557873,0.12909227379050842,0.3475908881704398,0.31047780289543364,0.39632721705036233,0.4753362453362454,0.3394116770707571,0.14950944298767527,0.362866314123225,0.33055788387139795,0.4028026723128879
XGBoostWrapper,default,new_yeast,0.6139048139048139,0.5407615107167693,0.36528778686751817,0.5390175791634775,0.4988391233549782,0.5382308763606528,0.6111884611884613,0.5113479878960749,0.3207257267456093,0.5103568753206227,0.49479764830083806,0.5166187500724068,0.6145486395486396,0.5354787503847962,0.3469354319544097,0.5353847086798347,0.4993239823263703,0.5375980557081188,0.6078351078351079,0.5339526137141835,0.37965006884505526,0.5215418849367428,0.49052953157161605,0.5208109338002692,0.6091568841568842,0.5229274100923866,0.3378935798412213,0.5217588767324381,0.49210991040609803,0.5289901024434538,0.6118755118755119,0.5365525476690121,0.3624293748823038,0.5349079660323155,0.4961275057854003,0.5449930835427041,0.617922467922468,0.5389160667679036,0.38192502430807185,0.5324378350884839,0.5032132634846674,0.548497959942564,0.5997224497224497,0.5293503548360061,0.359891056602282,0.5254011751951031,0.4807322146188334,0.5349516626018778,0.6078328328328328,0.530810899815582,0.3607747816826234,0.5291952257084132,0.4911205181845798,0.5343085252026574,0.6104945854945856,0.5310205707841155,0.358327089205956,0.5264860950461525,0.49376017039374115,0.5424835848149078,0.6104481754481754,0.531111871267683,0.357383992093505,0.5276488221903584,0.4940553868427123,0.5347483534489613
GBTClassifier,GlobalCS,new_yeast,0.3282100282100282,0.2931403315087879,0.12190110546408561,0.31284331948543287,0.204631774487114,0.3325911661004584,0.37266812266812266,0.28528625025645044,0.12215938883060648,0.3324416369571004,0.2425883763594078,0.32090744382422565,0.3314405314405314,0.27624863979651443,0.11117915602581148,0.3063695389313796,0.21283341641974746,0.30705834902854,0.3208117208117208,0.27106501751809764,0.10668277464435134,0.31540529544850365,0.24084194079832794,0.3140760802021745,0.3691646191646192,0.283781224810366,0.12523794987750614,0.32667844748123065,0.2575605645155111,0.30332661164365476,0.3053485303485303,0.23646795946107266,0.11323392265601732,0.2985330567679808,0.2033194464477858,0.2740124914958604,0.36119756119756125,0.263737476091695,0.09731853946245442,0.3142295204617689,0.23705197850316884,0.3255706309941971,0.40568295568295565,0.29693874018702754,0.1185003745305832,0.3284831608408374,0.2588133167825474,0.3236867387247362,0.3354763854763855,0.3054798120357237,0.12642080490169672,0.36324068478683125,0.2500822630938316,0.33362762540591423,0.2938711438711439,0.2589145934651699,0.11862123773846008,0.33213728000993414,0.2026028604766874,0.289668289183039,0.34238715988715984,0.2771060045130905,0.11612552541315728,0.32303619411709994,0.23103259378841293,0.31245254266028
XGBoostWrapper,GlobalCS,new_yeast,0.5667280917280917,0.4986026515649404,0.4734858824399778,0.5436000974854155,0.4570327403999048,0.4920503671590355,0.5707866957866958,0.5135114293434963,0.4211622793974226,0.5451767868984166,0.4608696000460634,0.5064673048663427,0.5902971152971153,0.5253381364707319,0.4782217347381573,0.5697322135857236,0.48464240299865163,0.5071728298676155,0.5815474565474565,0.5276086234211569,0.5187704308732635,0.5672490886115424,0.475093945891492,0.5097406700059273,0.5775229775229775,0.5093195527377701,0.4565732170831436,0.5579224552296529,0.4710551766282928,0.5215897851682783,0.5720970970970971,0.5134030004545163,0.4603027283530313,0.5569832334364582,0.4623434727791048,0.5060583445464443,0.5808581308581309,0.511300758732486,0.441627410478249,0.5474788459612567,0.4716468745209695,0.5118784311871959,0.5701064701064702,0.5043509438594607,0.44681550380178703,0.5424372594936099,0.4600244800056405,0.49678192369218754,0.5788515788515788,0.5243044689985009,0.486541951746545,0.5593136212005254,0.4691652411874928,0.5082971961139399,0.5761488761488762,0.5121854489942721,0.457019683348962,0.54721537169145,0.46749084265672114,0.5106715078310791,0.576494448994449,0.5139925014577331,0.46405208222605393,0.553710897359405,0.4679364777114333,0.5070708360438045
GBTClassifier,StaticSMOTE,new_yeast,0.5249522249522249,0.42648127668123215,0.2874894998192817,0.41141753389526536,0.37588145601305845,0.48404103559558376,0.5195377195377195,0.40751994160127303,0.2679164392469965,0.4014083119503423,0.3702233823952585,0.44819763603123947,0.5121007371007371,0.4081305844175021,0.2580248030372596,0.4036906343914465,0.35967584145411646,0.4310913686150449,0.5256256256256256,0.41475301411396276,0.26036942073740665,0.41804948270630754,0.38194198972047977,0.44895448465146154,0.5108062608062609,0.39657121433425946,0.25806165820829724,0.39677481785432117,0.36460901349987607,0.43726871243942983,0.5182295932295932,0.40449059323752623,0.24250572193054687,0.40002719774113915,0.37031827298003117,0.463153371589441,0.5417667667667667,0.45738721008477706,0.30922168199538813,0.4446424433346171,0.40247449266615076,0.44804522230275384,0.518873418873419,0.3992282914480466,0.23519917395128234,0.3947801165939316,0.3697029566202755,0.45788298650786674,0.5134589134589134,0.4108933723970867,0.25180952347602653,0.40576187104513056,0.36230404027620877,0.43774567058954794,0.5222654472654472,0.3867594235845481,0.2344574604492257,0.38028211539191836,0.37394967249712074,0.45261237117095965,0.5207616707616708,0.41122149219002135,0.2605055382851712,0.40568345249044196,0.3731081118122576,0.45089928594933293
XGBoostWrapper,StaticSMOTE,new_yeast,0.5936732186732187,0.509249198184959,0.3599025956879976,0.5247533272602893,0.4761424502612665,0.5377750533711256,0.5862908362908363,0.5125603938258159,0.3821398562478246,0.5326053125718675,0.4680113612120632,0.5266433445969446,0.592992992992993,0.5030060608936127,0.36533792343310323,0.523362217124013,0.4752235057929079,0.5204866729911689,0.5990717990717991,0.538665536325029,0.35586828615633814,0.5457145992904987,0.4835661258177823,0.5168064403276205,0.601048776048776,0.5271635936963392,0.38208664105146245,0.5486062198336753,0.48580522277381155,0.5300204986583275,0.594999544999545,0.5104119060469541,0.35057262014763096,0.5219233947890867,0.4764834741907967,0.5060866107282175,0.6004004004004004,0.5271895976588831,0.40381149105715924,0.5471052263684351,0.4849677972611059,0.5269439343647322,0.5957047957047957,0.5137715053602696,0.36931530864188417,0.536109944543231,0.478378076527592,0.5168323581052533,0.6037901537901538,0.5295449230394544,0.3982009674612307,0.5347740206461189,0.48968204433499274,0.5240934551351651,0.6024251524251524,0.5359088551936944,0.38639417532242326,0.5506671635335858,0.48834158722378646,0.530392067630251,0.5970397670397671,0.5207471570225011,0.37536298652070543,0.5365621425960801,0.4806601645396105,0.5236080435908806
GBTClassifier,SMOTE,new_yeast,0.1676972426972427,0.17354835665908466,0.07842385202166788,0.23873857408950722,0.09705743389140278,0.23073132169798166,0.0916962416962417,0.10423013260251272,0.04164856602936458,0.17298584172328343,0.09287523416229855,0.1848422640129362,0.25872690872690873,0.2169810543188277,0.09803422528568076,0.2816619353258482,0.16738825584845246,0.25300317393878824,0.21502866502866502,0.18551768142215858,0.09394889919805446,0.2523946478367455,0.14400422218911513,0.2375359365103548,0.25144007644007643,0.19614760686662006,0.0790843845900181,0.25161519023266365,0.15465456706704622,0.26315580385970383,0.08963281463281464,0.10191991758600913,0.04901288079510767,0.19578541597609847,0.0911707301436534,0.20404216112263143,0.1947879697879698,0.1671490295549351,0.06938260927072668,0.23083736306611263,0.12984111102710516,0.23353618556918057,0.21832514332514333,0.20226730524938014,0.0819416369561687,0.2814511056673369,0.16720320410142647,0.23972686506637672,0.29048821548821546,0.246075320604845,0.1493077178962284,0.30310667562730437,0.22062399083767747,0.26663178013233213,0.07947947947947948,0.09088286185741552,0.046828242327838845,0.17764190469498556,0.0911789803898921,0.16238841042908161,0.18573027573027573,0.16847192667217886,0.07876130143708562,0.23862186542398858,0.135599772965807,0.22755939023393673
