,,,,AP_0,AP_1,AP_2,AP_3,AP_4,AP_5,AP_6,AP_7,AP_8,AP_9,BA_0,BA_1,BA_2,BA_3,BA_4,BA_5,BA_6,BA_7,BA_8,BA_9,MCC_0,MCC_1,MCC_2,MCC_3,MCC_4,MCC_5,MCC_6,MCC_7,MCC_8,MCC_9,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9,gmean_0,gmean_1,gmean_2,gmean_3,gmean_4,gmean_5,gmean_6,gmean_7,gmean_8,gmean_9,avg_acc,avg_f1,avg_gmean,avg_BA,avg_MCC,avg_AP
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",balance-scale,0.39079563610060203,0.38129836212281876,0.39559263602919137,0.4644064177959336,0.4039616180545934,0.47056933756367325,0.5184219476454655,0.4264327216181565,0.3532902330904709,0.44730352969619014,0.2608980305169053,0.2853303757477986,0.25407541843113535,0.3651623311151442,0.29544935134771794,0.3621119849432009,0.4003549102641662,0.32640586139678696,0.2690461786650534,0.28871143375680575,-0.15659391113825488,-0.1331490824981469,-0.1947289007143104,0.08808992150302616,-0.12300959668506695,0.03551088700307977,0.1978134375874875,-0.07608582201944208,-0.1655128194225755,-0.0990043837363509,0.30720000000000003,0.2672,0.34240000000000004,0.47359999999999997,0.33599999999999997,0.4704,0.5072,0.3728,0.2688,0.38239999999999996,0.19454099857498802,0.18935820429065753,0.21278626870465828,0.3150261891818258,0.24414412547912648,0.32861776331300685,0.36814976421494316,0.2667586055431352,0.2063888562549494,0.21683786643384714,0.09621526006865591,0.12949392925518616,0.09192831677875893,0.1263388127147236,0.16958182686393203,0.20831443960697998,0.22441113055714745,0.15153740764312745,0.14911393236280715,0.09664648168954117,0.3728000000000001,0.2542608641991138,0.144358153754086,0.31075458761847147,-0.06266702701205541,0.4252072439717095
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",balance-scale,0.6266550716412962,0.6180791881664068,0.6145933760392207,0.6145425637372879,0.6178813822850495,0.5903567172697317,0.6342671080100917,0.6263383579809032,0.6329360628020291,0.6219147747088256,0.6343012704174229,0.6376285541439807,0.6401290582778787,0.6331115144182294,0.6389393022786851,0.6308529945553539,0.633091349062311,0.6296430732002419,0.630893325267191,0.6354103649929421,0.7810688961944304,0.7897791213793119,0.7959919400802727,0.7777216658061865,0.792934207862638,0.771912082740372,0.7770871131881983,0.7702919017393037,0.7724488946442842,0.7832044826608854,0.8768,0.8816,0.8848,0.8752000000000001,0.8832000000000001,0.8720000000000001,0.8752000000000001,0.8704000000000001,0.8720000000000001,0.8784000000000001,0.6086888149266669,0.6115994499748602,0.6140147092647721,0.6072530703116762,0.6130062932911466,0.605217702130974,0.6072656897298061,0.604162796450592,0.6051926959035242,0.6095281451488208,0.20839034988087302,0.2090465157755935,0.2096225177211469,0.2080920439320484,0.20939244635039295,0.20762325178378957,0.2081256709958259,0.20731456438917134,0.20760644786197963,0.20863636958291662,0.8769600000000001,0.6085929367132838,0.2083850178273738,0.6344000806614238,0.7812440306295884,0.6197564602640843
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",new_led7digit,0.35071369482155873,0.36049185484496143,0.37842665157648664,0.31922943961708716,0.3041994387955653,0.33525309630018085,0.2960894362666934,0.31986218545478107,0.3404609460581088,0.3424801627244825,0.1871105794790005,0.197801321485532,0.1947649426596795,0.1403459406090985,0.14810587073744969,0.12324751272119694,0.15610617452722714,0.10547846889952153,0.14761752867016026,0.11711513632566264,0.027765703099059708,0.03609844851919038,0.03423593698922363,-0.05075195812797588,-0.03384076816844002,-0.07659999744089276,-0.040856869750231464,-0.12181276778608244,-0.03283403627949989,-0.09154987156841564,0.22399999999999998,0.22199999999999998,0.23399999999999999,0.174,0.168,0.15,0.176,0.12800000000000003,0.17800000000000002,0.142,0.1487194984940359,0.16133390069194437,0.15716571851860556,0.09995987972106515,0.12013753346876174,0.08812815169268276,0.1282944690619602,0.05699081346985474,0.11584524818456261,0.0907379317518979,0.05985797621431059,0.05717549441709645,0.06418105524589435,0.04448976572087425,0.056916322871928035,0.041421404764894,0.056058964565796586,0.029339775452318806,0.049300043461904045,0.03768692135495616,0.17959999999999995,0.11673131450553711,0.04964277240699732,0.15176934761145286,-0.03501461805140644,0.3347206906459906
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",new_led7digit,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.054621848739495805,0.054621848739495805,0.054621848739495805,0.054621848739495805,0.054621848739495805,0.054621848739495805,0.054621848739495805,0.054621848739495805,0.054621848739495805,0.054621848739495805,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.19599999999999998,0.05462184873949581,0.021544346900318846,0.16666666666666669,0.0,0.16666666666666669
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",new_led7digit,0.45004321117571344,0.523063817073964,0.4392825924394993,0.46280370528618553,0.5144672904248706,0.48111123843693404,0.3972472414563867,0.4827465717921237,0.3731832894938353,0.44831305448028597,0.2800877192982456,0.3069196982354877,0.2869998227892965,0.22271486797802584,0.3067917267917268,0.2645144426723374,0.17798992430571378,0.2927704361914888,0.2325134806713754,0.1892683729525835,0.16747566171304173,0.21653511567035166,0.17753999610160073,0.10085503590647496,0.20636919975088164,0.14507624256633547,0.04714719416267081,0.18001930969799546,0.09905741612746596,0.04569329669142899,0.31399999999999995,0.354,0.324,0.264,0.356,0.306,0.21200000000000002,0.334,0.272,0.22600000000000003,0.22504014746376338,0.2532454937600207,0.2521941038068022,0.2053843168809232,0.28621199741733244,0.23082555649134032,0.13025186580605685,0.26535421232963086,0.1892970341089582,0.16436974168949184,0.09315259141811551,0.10379014204872153,0.12064811744071588,0.08496982495850355,0.1345623404468355,0.0960770215326784,0.04585639369713383,0.1127281136805949,0.08474486345604149,0.0614046991555938,0.2962000000000001,0.22021744697543202,0.09379341078349343,0.25605704918862815,0.13857684683882474,0.4572262012059798
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",new_led7digit,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.21600000000000003,0.0592060696382604,0.021544346900318846,0.16666666666666669,0.0,0.16666666666666669
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",new_led7digit,0.29803495117360024,0.3296090764514199,0.3747016541851314,0.2975606339468401,0.3688394723915992,0.3903247268832678,0.33926834106298415,0.3767340482569915,0.41760548150110405,0.4404348278216165,0.2315975544922913,0.26334320650110127,0.29039454697349437,0.21796182375129747,0.2891468570415939,0.2877890433153591,0.24578428394217866,0.2225806941596415,0.3813073086757297,0.3847073491810334,0.11382757239228596,0.15669300599639047,0.21002166922473245,0.08571164483034457,0.1842925099489649,0.1911177411894965,0.1295637062112894,0.100929741780976,0.31810504339530665,0.3419798787713685,0.27599999999999997,0.318,0.346,0.248,0.332,0.34,0.29600000000000004,0.25200000000000006,0.438,0.45600000000000007,0.19626338916913966,0.21560546750259957,0.24321772649591003,0.19415390727964593,0.24513915769752886,0.25825972443772044,0.2297437257074737,0.17006157889483456,0.3272495456639687,0.34600636197808426,0.08241649116694946,0.07664349275729496,0.08771929483028026,0.08908172220733465,0.09621599375731618,0.09479013141103057,0.07896802991995766,0.07667167561462702,0.131787697938322,0.14616924460269015,0.33020000000000005,0.2425700584826906,0.09604637742058028,0.2814612668033721,0.18322425137411552,0.3633113213674555
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",new_led7digit,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.21600000000000003,0.0592060696382604,0.021544346900318846,0.16666666666666669,0.0,0.16666666666666669
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",new_led7digit,0.4645759834513644,0.46400169255604135,0.422742563847675,0.44087547046773096,0.48575423437080545,0.480278727867792,0.4228946581588254,0.4843531314890643,0.47364264988569327,0.40780872845653215,0.2670980481506797,0.26632439685071263,0.2792016657806132,0.22543112832586515,0.31113060428849904,0.2579397989924306,0.2877663856611225,0.3251854383433331,0.2353054353054353,0.23680881496670966,0.14696680760735803,0.1808363899654971,0.16461131168336204,0.12355721068568423,0.2497432398876815,0.16771200662196895,0.19567021101031973,0.2476442067353603,0.11507924313046858,0.0979540683706771,0.298,0.318,0.31999999999999995,0.268,0.366,0.314,0.34,0.376,0.272,0.278,0.1919708903647918,0.20896710912915747,0.22567956881686455,0.17550162956886955,0.24519004504101552,0.1981424472951141,0.22873757060548136,0.25476285430756573,0.16158863570171353,0.18142062463011893,0.06422063781964246,0.07238920622863591,0.09204206344883945,0.06762296530698128,0.08649233781411138,0.07962223706550572,0.08331931504566473,0.09995387058857552,0.06071171607655618,0.06349043995714766,0.315,0.20719613754606928,0.07698647893516601,0.2692191716665401,0.16897746956983778,0.45469278405515234
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",new_led7digit,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.196,0.054621848739495805,0.054621848739495805,0.054621848739495805,0.054621848739495805,0.054621848739495805,0.054621848739495805,0.054621848739495805,0.054621848739495805,0.054621848739495805,0.054621848739495805,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.19599999999999998,0.05462184873949581,0.021544346900318846,0.16666666666666669,0.0,0.16666666666666669
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",new_led7digit,0.4425772902943573,0.46936501761229527,0.4358041993674676,0.45933540173465204,0.45736748986802667,0.39154334460130086,0.46385130418298093,0.47503830775417344,0.4856479373350796,0.38014207221058605,0.2669356471988051,0.28707032733348525,0.22361889572415888,0.27570453912559173,0.22862446520341256,0.20695476063897117,0.23512949039264833,0.24535530746057063,0.2725125946178578,0.19629996708944078,0.10893776582004722,0.1722715227392418,0.09147969532105736,0.1399338786301691,0.0804603897205902,0.06562089654030737,0.1180266497350311,0.12132690539793592,0.1569965451166671,0.022701602835419787,0.27999999999999997,0.32,0.26,0.29800000000000004,0.258,0.25,0.278,0.282,0.314,0.21000000000000002,0.22393535080034216,0.2616862446849454,0.18138648429993903,0.23713792061993924,0.19447475436327602,0.17937767145481778,0.20741668853488346,0.20339169843387966,0.23456626315382295,0.17350665838490742,0.09016602790193354,0.14591224497860522,0.0682162572783116,0.11755719504431113,0.09764197988072569,0.07502332468640771,0.08536040713435397,0.07521392086909154,0.11787490854321128,0.07356350309239294,0.275,0.2096879734730753,0.09465297694093446,0.24382059947849424,0.1077755851856467,0.446067236496092
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",new_led7digit,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.20600000000000002,0.056910195772297986,0.056910195772297986,0.056910195772297986,0.056910195772297986,0.056910195772297986,0.056910195772297986,0.056910195772297986,0.056910195772297986,0.056910195772297986,0.056910195772297986,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.20600000000000002,0.056910195772297986,0.021544346900318846,0.16666666666666669,0.0,0.16666666666666669
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",new_led7digit,0.4009708724767135,0.3788764044483227,0.4128082997093605,0.4374222258233059,0.4054858338154223,0.4213162740361357,0.48994462889891527,0.4175163413645495,0.44622837406893234,0.36220087980387694,0.30618414723677884,0.2571814637604112,0.27345712766765395,0.3478662565504671,0.346784005468216,0.33830865041391356,0.5191179970127339,0.3085007974481659,0.33220956431482745,0.27004037872458925,0.21966680252634382,0.1369657320988102,0.17691700011605196,0.25241800170535006,0.2832387351554709,0.21693106742831897,0.43910357096773256,0.1806800937761309,0.21921260752199254,0.14301577146266134,0.364,0.298,0.33,0.382,0.40800000000000003,0.36,0.5359999999999999,0.326,0.364,0.308,0.2623356644595541,0.2119894957694628,0.2353363049514495,0.3061600952564659,0.31706393627543167,0.30744883725545225,0.49673089071226595,0.26605477018478985,0.3035757455545154,0.23053224881358556,0.1077676254494578,0.09920579422115312,0.09625785164751673,0.14616323154982652,0.13985217536777386,0.15959380815729557,0.3714365936388222,0.16095728936675857,0.1590294972318247,0.09768006737217336,0.3676,0.2937227989232973,0.15379439340026024,0.3299650388597757,0.2268149382758863,0.41727701344455337
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",new_led7digit,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.0592060696382604,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.02154434690031885,0.21600000000000003,0.0592060696382604,0.021544346900318846,0.16666666666666669,0.0,0.16666666666666669
